Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775969,0.0966169851046258,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.359606707775734,0.0966169851045629,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.359606707775733,0.0966169851047609,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775701,0.0966169851045539,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.35960670777573,0.0966169851045618,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775731,0.0602389093544088,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
2,0.359606707775735,0.060238909354421,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
4,0.359606707775732,0.119388682420437,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_859,
4,0.35960670777573,0.119388682420038,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,PHATRDRAFT_10693,
4,0.359606707775732,0.044141428326482,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693,
4,0.359606707775732,0.0259523904515367,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,
4,0.359606707775732,0.044141428326482,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,
5,0.359606707775736,0.119388682420041,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_25932,PHATRDRAFT_11014
5,0.359606707775842,0.119388682420076,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_10693
