Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775732,0.0493272007109784,PHATRDRAFT_36821,PHATRDRAFT_23913,,,
2,0.359606707775732,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_42245,,,
2,0.359606707775676,0.0322056617015157,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.359606707775711,0.0322056617015189,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775731,0.0322056617015206,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.359606707775678,0.0311381628356891,PHATRDRAFT_26290,PHATRDRAFT_36821,,,
2,0.359606707775732,0.0200796364514735,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
2,0.359606707775728,0.0322056617015204,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.359606707775729,0.049327200710758,PHATRDRAFT_36821,PHATRDRAFT_20310,,,
3,0.359606707775733,0.0493272007107586,PHATRDRAFT_55192,PHATRDRAFT_36821,PHATRDRAFT_35240,,
3,0.359606707776006,0.0322056617015453,PHATRDRAFT_55192,PHATRDRAFT_10454,PHATRDRAFT_35240,,
4,0.359606707776008,0.0596943412100654,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,PHATRDRAFT_10693,
4,0.359606707775729,0.0200796364514694,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_19979,
4,0.359606707775729,0.0129761952256258,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,
4,0.359606707775731,0.0129761952256405,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,
4,0.359606707775729,0.0129761952256258,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,
4,0.359606707775731,0.0596943412100194,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245,PHATRDRAFT_10693,
5,0.359606707775731,0.0596943412100194,PHATRDRAFT_55192,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_35240,PHATRDRAFT_10693
5,0.35960670777584,0.0319098300164304,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_10693
5,0.359606707775731,0.0596943412100194,PHATRDRAFT_55192,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_35240
