Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.359606707774308,0.0493272007105631,PHATRDRAFT_36821,PHATRDRAFT_48078,,
2,0.359606707775732,0.0493272007107585,PHATRDRAFT_36821,PHATRDRAFT_23913,,
2,0.359606707775705,0.0493272007107547,PHATRDRAFT_36821,PHATRDRAFT_20310,,
2,0.359606707775731,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_859,,
2,0.359606707775705,0.0322056617015183,PHATRDRAFT_10454,PHATRDRAFT_48078,,
2,0.35960670777573,0.0322056617015205,PHATRDRAFT_10454,PHATRDRAFT_20310,,
2,0.359606707775724,0.0322056617016401,PHATRDRAFT_10454,PHATRDRAFT_23913,,
2,0.359606707775731,0.0322056617015203,PHATRDRAFT_10454,PHATRDRAFT_859,,
2,0.359606707775603,0.0311381628351717,PHATRDRAFT_26290,PHATRDRAFT_36821,,
2,0.359606707776037,0.031138162835714,PHATRDRAFT_30145,PHATRDRAFT_36821,,
3,0.35960670777562,0.0493272007107431,PHATRDRAFT_55192,PHATRDRAFT_36821,PHATRDRAFT_35240,
4,0.35960670777573,0.0596943412100192,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245,PHATRDRAFT_10693
4,0.359606707775731,0.0505998222724841,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693
4,0.359606707775732,0.0220707141631759,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859
4,0.359606707775732,0.0220707141631759,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693
4,0.359606707775732,0.0129761952256358,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215
