Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
3,0.359606707775731,0.122009741998447,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_18064,,
3,0.359606707776084,0.122009741998566,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_20310,,
3,0.359606707775731,0.122009741998446,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_23913,,
3,0.359606707775729,0.122009741998487,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_859,,
3,0.35960670777573,0.122009741998446,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_48078,,
3,0.359606707775732,0.122009741998446,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_42245,,
3,0.359606707775731,0.105841708331716,PHATRDRAFT_30145,PHATRDRAFT_16490,PHATRDRAFT_29658,,
3,0.359606707775687,0.105841708331704,PHATRDRAFT_26290,PHATRDRAFT_16490,PHATRDRAFT_29658,,
4,0.359606707775731,0.122009741998446,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_41886,PHATRDRAFT_39681,
4,0.359606707775732,0.122009741998447,PHATRDRAFT_45947,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_28068,
4,0.359606707775731,0.0726150554320059,PHATRDRAFT_19708,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_17720,
4,0.359606707775731,0.0726150554320247,PHATRDRAFT_14401,PHATRDRAFT_19708,PHATRDRAFT_16490,PHATRDRAFT_29658,
5,0.359606707775733,0.0726150554320425,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_55069
