Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.359606707775734,0.0493272007107587,PHATRDRAFT_36821,PHATRDRAFT_20310,,
2,0.359606707775725,0.0493272007107575,PHATRDRAFT_36821,PHATRDRAFT_48078,,
2,0.359606707775841,0.0493272007120459,PHATRDRAFT_36821,PHATRDRAFT_23913,,
2,0.359606707775731,0.048308492552281,PHATRDRAFT_10454,PHATRDRAFT_859,,
2,0.35960670777594,0.0483084925523091,PHATRDRAFT_10454,PHATRDRAFT_48078,,
2,0.359606707775732,0.0483084925522811,PHATRDRAFT_10454,PHATRDRAFT_42245,,
2,0.359606707775721,0.0483084925521141,PHATRDRAFT_10454,PHATRDRAFT_23913,,
2,0.359606707775728,0.0483084925522806,PHATRDRAFT_10454,PHATRDRAFT_20310,,
2,0.359606707775731,0.0311381628356832,PHATRDRAFT_26290,PHATRDRAFT_36821,,
2,0.359606707775733,0.0311381628356876,PHATRDRAFT_30145,PHATRDRAFT_36821,,
2,0.35960670777551,0.0301194546771903,PHATRDRAFT_26290,PHATRDRAFT_10454,,
2,0.359606707775729,0.0301194546772101,PHATRDRAFT_30145,PHATRDRAFT_10454,,
2,0.359606707775729,0.049327200710758,PHATRDRAFT_36821,PHATRDRAFT_42245,,
3,0.359606707775715,0.0483084925522789,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,
4,0.359606707775733,0.0301194546772062,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_23723
