Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.347523184465095,1.03992142673263,b2836,b4382,b0586,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b3617,b2407,b1982,b2797,b3117,b1814,b4471,b4014,b0261,b2976,b0507,b3709,b2406,b3161,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b1473,b4141,b1798,b3662,b0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.69507966253094,0.294433891502074,b4382,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b3709,b2406,b3161,b0112,b2975,b0114,b3603,b0886,b0509,b3125,b2366,b2492,b0904,b0591,b2578,b1533,b3927,b3821,b0508,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.749906602611395,0.172130062000038,b3553,b3399,b4382,b4384,b2744,b3708,b3008,b0871,b0160,b2407,b0583,b0120,b1982,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b0261,b0507,b3709,b2406,b3161,b0112,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b1473,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.749906602611395,0.172130061999545,b3553,b3399,b4382,b4384,b2744,b3708,b3008,b0871,b2407,b1982,b2797,b3117,b1814,b4471,b1033,b0595,b0675,b2361,b0261,b0507,b3709,b2406,b3161,b0112,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b1473,b1600,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.74990660261139,0.172130062001156,b3399,b0586,b2502,b2744,b3708,b3008,b0871,b1238,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b1701,b1805,b0507,b3709,b4381,b2406,b3161,b0112,b2975,b0114,b3603,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b1473,b1600,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.749906602611394,0.172130062001236,b3553,b3399,b2502,b2744,b3708,b3008,b0871,b1982,b2797,b3117,b1814,b4471,b1033,b4374,b0675,b2361,b2291,b0261,b3709,b3161,b0112,b0114,b0886,b0509,b3125,b2366,b2492,b0904,b3035,b2578,b1533,b3927,b3825,b1473,b0494,b1600,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.745282954903876,0.171008701674827,b2836,b4382,b0586,b4384,b3708,b3008,b0871,b0030,b2407,b3844,b0121,b1982,b2797,b3117,b1814,b4471,b0261,b0507,b3709,b0153,b2406,b3161,b0112,b2975,b0114,b3603,b0584,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.555075359922078,0.127379581722395,b3553,b4382,b4384,b3708,b3008,b3752,b0871,b2407,b0121,b1982,b2797,b3117,b1814,b4471,b1033,b2440,b0261,b3709,b2406,b3161,b0112,b0452,b0114,b0886,b0509,b3125,b1539,b2492,b0904,b0591,b2578,b1533,b3927,b1473,b4141,b1798,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.745301096372813,0.170952793055139,b4382,b4384,b3708,b3008,b3752,b0871,b2407,b3844,b1982,b2797,b3117,b1814,b4471,b0261,b0507,b3709,b0153,b0590,b2406,b3161,b0112,b0452,b2975,b0114,b3603,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b1473,b0594,b1600,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.695079662530935,0.29443389150679,b4382,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b0583,b1982,b2797,b3117,b1814,b4471,b0261,b3709,b2406,b3161,b0112,b2975,b0114,b3603,b0886,b0509,b3125,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b0508,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.555081078392672,0.127365980815721,b2836,b3553,b3399,b2744,b3708,b3008,b0871,b0160,b3844,b0120,b1982,b2797,b3117,b1814,b4471,b1033,b0596,b4374,b0675,b2361,b2291,b0261,b0507,b3709,b3161,b0112,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b1473,b4141,b1798,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.355432675163816,1.06358962851219,b3553,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b3617,b2407,b1982,b2797,b3117,b1814,b4471,b3449,b1033,b4014,b0261,b2976,b0507,b3709,b2406,b3161,b0112,b0114,b2366,b2492,b0904,b3035,b1533,b1473,b0494,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.355432675163882,1.06358962850162,b3553,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b4014,b0261,b2976,b1701,b1805,b0507,b3709,b2406,b3161,b0112,b0114,b1539,b2492,b0904,b3035,b1533,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.358450104544346,1.05386051295729,b3553,b3399,b4382,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b3617,b0583,b1982,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b4014,b0261,b2976,b0507,b3709,b4381,b2406,b3161,b0112,b0114,b2366,b2492,b0904,b1533,b3821,b1473,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.348503335272045,1.04285441039532,b4382,b0586,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4014,b0261,b2976,b0507,b3709,b2406,b3161,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b3821,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.348503335272026,1.04285441039751,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b4014,b0261,b2976,b0507,b3709,b3161,b0112,b2975,b0114,b3603,b2366,b2492,b0904,b0591,b1533,b3821,b1473,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.690466520383904,0.249032537047856,b2836,b4382,b4069,b4384,b3708,b3008,b0910,b3115,b1849,b2296,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b2440,b0596,b0261,b0507,b3709,b2406,b3161,b0112,b2975,b0114,b3603,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.749906602611383,0.172130061997769,b3399,b4384,b2744,b3708,b3008,b0871,b2407,b0120,b1982,b2797,b3117,b1814,b4471,b3449,b4374,b0675,b2361,b2291,b0261,b0507,b3709,b3161,b0112,b2975,b0114,b3603,b0886,b1539,b2492,b0904,b3035,b2578,b1533,b3927,b1473,b0494,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.668218614583408,0.153379782436497,b3553,b4382,b4384,b3708,b3008,b0871,b2779,b2926,b0030,b2407,b0121,b1982,b2797,b3117,b1814,b4471,b3449,b1033,b0261,b3709,b2406,b3161,b0112,b2789,b3127,b0114,b0886,b2366,b2492,b0904,b3035,b2578,b1533,b3927,b1473,b0494,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.750901797426918,0.152710397939869,b3553,b3399,b4382,b2744,b3708,b3008,b0871,b0160,b0121,b1982,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b0261,b3709,b4381,b2406,b3161,b0112,b0452,b0114,b0886,b0509,b3125,b2366,b2492,b0904,b3035,b2578,b1533,b3927,b1473,b4141,b1798,b0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.348503335272045,1.04285441039853,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b3617,b2407,b1982,b2797,b3117,b1814,b4471,b0596,b4014,b0261,b2976,b3709,b2406,b3161,b0112,b2975,b0114,b3603,b0509,b3125,b2366,b2492,b0904,b1533,b3821,b0508,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.745271526427605,0.171026102321587,b4384,b3708,b3008,b0871,b0030,b2407,b1238,b0583,b0120,b1982,b2797,b3117,b1814,b4471,b0261,b0507,b3709,b4381,b2239,b2406,b3161,b0112,b3453,b0452,b2975,b0114,b3603,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b2835,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.354413216926095,1.06053902205965,b3553,b4382,b3846,b2341,b1241,b0351,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b3617,b2407,b1982,b2797,b3117,b1814,b4471,b1033,b4014,b0261,b2976,b0507,b3709,b2406,b3161,b0112,b0452,b0114,b1539,b2492,b0904,b3035,b1533,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.749906602611389,0.172130061998281,b3399,b2744,b3708,b3008,b0871,b2883,b0120,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0507,b3709,b4381,b3161,b0112,b4064,b4464,b2975,b0114,b3603,b0886,b1539,b2492,b0904,b3035,b2578,b1533,b3927,b3821,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.555066097511649,0.127133495308136,b3553,b3399,b0586,b2502,b2744,b3708,b3008,b0871,b1982,b2797,b3117,b1814,b4471,b3449,b1033,b4374,b0675,b2361,b2291,b0261,b3709,b3161,b0112,b0452,b0114,b0886,b0509,b3125,b1539,b2492,b0904,b2578,b1533,b3927,b1473,b1600,b4141,b1798,b2285,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.690731905152842,0.115004226000195,b2836,b3553,b4382,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b0593,b1982,b2688,b2797,b3117,b1814,b4471,b2265,b1033,b2440,b0261,b0507,b3709,b2406,b3161,b0112,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b2413,b1473,b4141,b1798,b3662,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.347523184465117,1.03992142672825,b2836,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b4014,b0261,b2976,b0507,b3709,b3161,b0112,b2975,b0114,b3603,b2366,b2492,b0904,b0591,b1533,b1473,b0494,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.347523184465096,1.03992142672446,b4382,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0596,b4014,b0261,b2976,b0507,b3709,b2406,b3161,b0112,b0452,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b1473,b4141,b1798,b3662,b0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.3485033352721,1.04285441040367,b3399,b4382,b1241,b0351,b4069,b2502,b4384,b2744,b3708,b2297,b2458,b3617,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b2291,b4014,b0261,b2976,b0507,b3709,b2406,b3161,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b0591,b1533,b3821,b1473,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.355432675163941,1.06358962850588,b3553,b3399,b1241,b0351,b4069,b2744,b3708,b3115,b1849,b2296,b3617,b0160,b1238,b0583,b1982,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b4014,b0261,b2976,b3709,b4381,b2406,b3161,b0112,b0114,b0509,b3125,b1539,b2492,b0904,b1533,b3821,b1473,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.354465360827085,1.06006860979815,b3553,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b3617,b3844,b1982,b2797,b3117,b1814,b4471,b1033,b0596,b4374,b0675,b2361,b2291,b4014,b0261,b2976,b0507,b3709,b3161,b0112,b3915,b0452,b0114,b1539,b2492,b0904,b1533,b1473,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.348503335272045,1.0428544103921,b1241,b0351,b4069,b4384,b2744,b3708,b2297,b2458,b3617,b0030,b2407,b0583,b1982,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b4014,b0261,b2976,b0411,b1701,b1805,b0507,b3709,b3161,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.348503335272045,1.04285441039103,b3399,b1241,b0351,b4069,b2744,b3708,b3115,b1849,b2296,b3617,b0160,b1238,b1982,b2797,b3117,b1814,b4471,b3449,b0595,b0675,b2361,b4014,b0261,b2976,b0507,b3709,b4381,b2406,b3161,b0112,b2975,b0114,b3603,b2366,b2492,b0904,b1533,b1473,b0494,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.34850333527203,1.04285441039039,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b4014,b0261,b2976,b0507,b3709,b3161,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b0591,b1533,b3825,b1473,b0494,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.347523184465113,1.03992142672893,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b3617,b2407,b3124,b1982,b2797,b3117,b1814,b4471,b4014,b0261,b2976,b3709,b2406,b3161,b0112,b2789,b3127,b0452,b2975,b0114,b3603,b1539,b2492,b0904,b0591,b1533,b1473,b0514,b4141,b1798,b3662,b0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.356782445321551,0.733119910195097,b3553,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b0160,b3844,b1238,b1982,b2797,b3117,b1814,b4471,b1033,b2440,b0675,b2361,b4014,b0261,b2976,b0507,b3709,b4381,b2406,b3161,b0112,b0452,b0114,b1539,b2492,b0904,b1533,b1473,b0594,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.691191582444018,0.292786911149396,b2836,b3846,b2341,b4069,b4384,b2744,b3708,b3008,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b0261,b0411,b0507,b3709,b3161,b0112,b2975,b0114,b3603,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b1473,b0594,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.745267279976861,0.171065173530136,b3553,b3846,b2341,b4384,b2744,b3708,b3008,b0871,b0030,b2407,b0583,b0121,b1982,b2797,b3117,b1814,b4471,b1033,b4374,b2361,b2291,b0261,b0411,b3709,b3161,b0112,b0452,b0114,b0886,b0509,b3125,b2366,b2492,b0904,b2578,b1533,b3927,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.745242014520658,0.171059374218984,b3553,b4382,b4384,b2744,b3708,b3008,b3752,b0871,b2883,b1982,b2797,b3117,b1814,b4471,b1033,b0261,b0507,b3709,b4381,b2406,b3161,b0112,b0452,b2868,b4064,b4464,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b1473,b0594,b1600,b4141,b1798,b3662,b0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.354443111933432,1.06027882115608,b3553,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b0160,b1238,b1982,b2797,b3117,b1814,b4471,b1033,b0595,b0675,b2361,b4014,b0261,b2976,b0507,b3709,b4381,b2406,b3161,b0112,b3915,b0452,b0114,b2366,b2492,b0904,b1533,b1473,b4141,b1798,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.348503335272026,1.04285441039725,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0595,b4014,b0261,b2976,b1701,b1805,b3709,b2406,b3161,b0112,b2975,b0114,b3603,b0509,b3125,b1539,b2492,b0904,b1533,b0508,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.744459575676784,0.149789287827727,b3553,b4384,b3708,b3008,b3752,b0871,b2925,b2097,b2407,b1238,b2690,b1982,b2797,b3117,b1814,b4471,b1033,b2440,b0261,b3945,b0507,b3709,b4381,b2406,b3161,b0112,b0452,b0114,b0886,b2366,b2492,b0904,b3035,b2578,b1533,b3927,b1473,b1600,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.673350985492035,0.136938941020107,b3553,b3399,b4382,b2502,b2744,b3708,b3008,b0871,b2779,b2926,b0121,b1982,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b0261,b3709,b4381,b2406,b3161,b0112,b2789,b3127,b0114,b0886,b1539,b2492,b0904,b3035,b2578,b1533,b3927,b3825,b1473,b0494,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.347523184465107,1.03992142674267,b4382,b3846,b2341,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b3617,b2407,b0583,b1982,b2797,b3117,b1814,b4471,b4014,b0261,b2976,b3709,b2406,b3161,b0112,b0452,b2975,b0114,b3603,b0509,b3125,b2366,b2492,b0904,b1533,b0508,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.355432675163938,1.06358962850927,b3553,b3399,b4382,b1241,b0351,b4069,b2502,b4384,b2744,b3708,b2297,b2458,b3617,b1982,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b2291,b4014,b0261,b2976,b3709,b2406,b3161,b0112,b0114,b0509,b3125,b1539,b2492,b0904,b0591,b1533,b3825,b1473,b0494,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.355432675163866,1.06358962851287,b3553,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b2407,b1238,b3124,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b4014,b0261,b2976,b3709,b4381,b2406,b3161,b0112,b2789,b3127,b0114,b2366,b2492,b0904,b0591,b1533,b3821,b1473,b0514,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.348503335272034,1.04285441039789,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0595,b4374,b0675,b2361,b2291,b4014,b0261,b2976,b3709,b3161,b0112,b2975,b0114,b3603,b0509,b3125,b2366,b2492,b0904,b1533,b3821,b0508,b1473,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.348503335272045,1.04285441039468,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b1238,b2883,b1982,b2797,b3117,b1814,b4471,b3449,b0596,b0675,b2361,b4014,b0261,b2976,b0411,b0507,b3709,b4381,b2406,b3161,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b1473,b0494,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.691191582444018,0.292786911147351,b2836,b3846,b2341,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b1238,b3124,b0583,b1982,b2797,b3117,b1814,b4471,b0261,b3709,b4381,b2406,b3161,b0112,b2789,b3127,b2975,b0114,b3603,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b1473,b0514,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
