Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775684,0.0452074601978287,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.35960670777573,0.0452074601978346,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775922,0.0452074601978586,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.359606707775731,0.0452074601978346,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.35960670777573,0.0240163753980123,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
2,0.359606707775731,0.0240163753980557,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
3,0.359606707775732,0.0452074601979198,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,
3,0.359606707775728,0.0452074601978343,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,,
3,0.359606707775729,0.0434842868601767,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_43469,,
4,0.359606707775731,0.0596943412099812,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,
4,0.359606707775678,0.0476233621387887,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
4,0.359606707775734,0.0220707141631761,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,PHATRDRAFT_10693,
4,0.35960670777573,0.0122128896241322,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,
5,0.359606707775733,0.0596943412100197,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_25932,PHATRDRAFT_11014
5,0.359606707775711,0.030032781191914,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_31436,PHATRDRAFT_10693
5,0.359606707775731,0.0163980696510337,PHATRDRAFT_40430,PHATRDRAFT_10454,PHATRDRAFT_18064,PHATRDRAFT_8945,PHATRDRAFT_41686
5,0.359606707775733,0.0220707141630287,PHATRDRAFT_55192,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_35240
