Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,
14,0.155915511312535,0.312468713125,YBR068C,YMR083W,YDR046C,YBR069C,YGR087C,YLR044C,YLR134W,YKL192C,YCL025C,YKR039W,YOL059W,YJL121C,YLR348C,YML120C,,,,,
15,0.156204998064716,0.313048830865527,YBR068C,YMR083W,YDR046C,YBR069C,YGR087C,YLR044C,YLR134W,YKL192C,YCL025C,YKR039W,YOL059W,YOR375C,YAL062W,YLR348C,YML120C,,,,
15,0.152706499394514,1.06093603585527,YBR068C,YMR083W,YDR046C,YBR069C,YGR087C,YLR044C,YLR134W,YLR027C,YKL192C,YCL025C,YKR039W,YOL059W,YHR208W,YLR348C,YML120C,,,,
15,0.170114031556462,0.00686871046841175,YBR068C,YMR083W,YDR046C,YBR069C,YDR035W,YGR087C,YLR044C,YLR134W,YKL192C,YCL025C,YKR039W,YOL059W,YLR348C,YML120C,YEL046C,,,,
16,0.160405302562813,0.321466705952318,YBR068C,YMR083W,YDR046C,YBR069C,YGR087C,YLR044C,YLR134W,YOR348C,YKL192C,YPL265W,YCL025C,YKR039W,YOL020W,YOL059W,YLR348C,YML120C,,,
16,0.170248559523011,0.00367908883262186,YBR068C,YMR083W,YDR046C,YBR069C,YPL061W,YDR035W,YGR087C,YLR044C,YLR134W,YKL192C,YCL025C,YKR039W,YOL059W,YDL066W,YLR348C,YML120C,,,
17,0.129430433567971,0.25939021439827,YDL168W,YMR303C,YBR068C,YDR046C,YBR069C,YGR087C,YLR044C,YLR134W,YDR380W,YDL080C,YKL192C,YCL025C,YKR039W,YOL059W,YJL121C,YLR348C,YML120C,,
18,0.129743254571216,0.259346372165338,YDL168W,YMR303C,YBR068C,YDR046C,YBR069C,YGR087C,YLR044C,YLR134W,YDR380W,YDL080C,YKL192C,YCL025C,YKR039W,YOL059W,YOR375C,YAL062W,YLR348C,YML120C,
18,0.139754299985244,0.97094998591433,YDL168W,YMR303C,YBR068C,YDR046C,YBR069C,YGR087C,YLR044C,YLR134W,YDR380W,YDL080C,YLR027C,YKL192C,YCL025C,YKR039W,YOL059W,YHR208W,YLR348C,YML120C,
19,0.136245177608365,0.272343211509503,YDL168W,YMR303C,YBR068C,YDR046C,YBR069C,YGR087C,YLR044C,YLR134W,YDR380W,YDL080C,YOR348C,YKL192C,YPL265W,YCL025C,YKR039W,YOL020W,YOL059W,YLR348C,YML120C
