Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
5,0.602641710498037,2.33857891909514,b1479,b2463,b0767,b1676,b1854,,
5,0.602641710498037,2.33857891909514,b1852,b1479,b2463,b1676,b1854,,
5,0.602641710498037,2.33857891909514,b2029,b1479,b2463,b1676,b1854,,
5,0.57192681043696,0.0295359345675673,b3236,b0767,b1676,b1854,b0721,,
5,0.57192681043696,0.0295359345675673,b1852,b3236,b1676,b1854,b0721,,
5,0.57192681043696,0.0295359345675673,b2029,b3236,b1676,b1854,b0721,,
6,0.48397106970518,0.0249936488140592,b2029,b4015,b3236,b1676,b1854,b0729,
6,0.48397106970518,0.0249936488140592,b0727,b4015,b3236,b0767,b1676,b1854,
6,0.48397106970518,0.0249936488140592,b4015,b3236,b0767,b1676,b1854,b0729,
6,0.48397106970518,0.0249936488140592,b1852,b4015,b3236,b1676,b1854,b0729,
6,0.48397106970518,0.0249936488140592,b0727,b1852,b4015,b3236,b1676,b1854,
6,0.48397106970518,0.0249936488140592,b0727,b2029,b4015,b3236,b1676,b1854,
6,0.709660005808019,1.44969264694347,b1479,b2463,b1603,b3962,b1676,b1854,
7,0.57192681043696,0.0295359345675673,b1611,b4122,b1612,b2029,b3236,b1676,b1854
7,0.57192681043696,0.0295359345675673,b1611,b4122,b1612,b3236,b0767,b1676,b1854
7,0.57192681043696,0.0295359345675673,b1611,b4122,b1612,b1852,b3236,b1676,b1854
7,0.48397106970518,0.0249936488140592,b1852,b4014,b2976,b3236,b1676,b1854,b0729
7,0.48397106970518,0.0249936488140592,b4014,b2976,b3236,b0767,b1676,b1854,b0729
7,0.48397106970518,0.0249936488140592,b0727,b2029,b4014,b2976,b3236,b1676,b1854
7,0.48397106970518,0.0249936488140592,b0727,b1852,b4014,b2976,b3236,b1676,b1854
7,0.48397106970518,0.0249936488140592,b2029,b4014,b2976,b3236,b1676,b1854,b0729
7,0.48397106970518,0.0249936488140592,b0727,b4014,b2976,b3236,b0767,b1676,b1854
