Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.342035615206753,0.0859970691667097,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,
2,0.342035615206753,0.0859970691667098,PHATRDRAFT_10454,PHATRDRAFT_48078,,,,
2,0.342035615206808,0.0859970691667229,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,
2,0.348894680696939,0.0524271857304174,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,
3,0.342035615206719,0.0859970691667012,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,,
3,0.342035615206754,0.08599706916671,PHATRDRAFT_45947,PHATRDRAFT_10454,PHATRDRAFT_28068,,,
4,0.336762592860752,0.11180448356657,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,,
4,0.35080831011803,0.0430614322328519,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693,,
4,0.354381118482759,0.0255752658573273,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,,
4,0.340053689318224,0.0956970816758824,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,,
5,0.350808310118138,0.0430614322328651,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_18064,
5,0.336762592860943,0.111804483566803,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41886,PHATRDRAFT_39681,
6,0.340053689318226,0.0956970816758829,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_22803,PHATRDRAFT_10693
