Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775726,0.0322056617015202,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.359606707775731,0.0322056617015207,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775745,0.0322056617015219,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.359606707775731,0.0322056617015207,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.35960670777562,0.0322056617010762,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775731,0.0185350490321272,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
2,0.359606707775734,0.0185350490321296,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
3,0.359606707775514,0.0322056617015013,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,
3,0.359606707775731,0.0322056617017965,PHATRDRAFT_45947,PHATRDRAFT_10454,PHATRDRAFT_28068,,
4,0.359606707775736,0.0596943412100202,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245,PHATRDRAFT_10693,
4,0.359606707775842,0.0220707141631827,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,
4,0.359606707775734,0.01221288962445,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,
4,0.359606707775721,0.047623362138809,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693,
4,0.359606707775733,0.0476233621388087,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
5,0.359606707775734,0.05969434121002,PHATRDRAFT_55192,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_35240,PHATRDRAFT_10693
5,0.359606707775729,0.00793062648862962,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_10693
