Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
2,0.282158834230449,0.30216671897761,YNR001C,YPR001W,,,,,,,
2,0.285520919150538,0.131142627930168,UNKNOWN,YBR291C,,,,,,,
3,0.284876207507439,0.0859305281938919,YKL106W,YOL126C,YKL120W,,,,,,
3,0.286260210728975,0.0558236020152023,YLR348C,YKL085W,YKL029C,,,,,,
3,0.281894380785458,0.301883513384637,YKL106W,YKL085W,YKL120W,,,,,,
3,0.28510537366805,0.0209837584624211,YPL262W,YLR348C,YOL126C,,,,,,
4,0.286815742940306,0.00906624962891515,YDR035W,YLR348C,YOL126C,YKL085W,,,,,
4,0.285810884989868,0.0090344837132457,YBR291C,YJL121C,YLR348C,YOL126C,,,,,
4,0.285810884989868,0.00903448195315804,YDR035W,YJL121C,YLR348C,YOL126C,,,,,
4,0.285515468814669,0.0315652507727098,YDL066W,YJL121C,YLR348C,YOL126C,,,,,
5,0.284810188736428,0.107917486885172,YNL037C,YDL066W,YLR348C,YOL126C,YKL085W,,,,
5,0.287584919366766,0.00371271804963269,YML035C,YGL205W,YBR291C,YLR348C,YOL126C,,,,
5,0.285074314941845,0.0829309661111211,YML035C,YNL037C,YDL066W,YLR348C,YOL126C,,,,
6,0.284908680526941,0.0468389237954462,YCR032W,YCR010C,YER170W,YDL066W,YLR142W,YKL029C,,,
6,0.2839464908779,0.093446784961742,YCR032W,YCR010C,YDR300C,YDL066W,YMR267W,YKL029C,,,
6,0.284908680509594,0.0468389467375048,YCR032W,YCR010C,YDL066W,YMR267W,YLR142W,YKL029C,,,
6,0.276006249194399,0.00872456114133313,YDR035W,YOR375C,YAL062W,YLR348C,YOL126C,YLR109W,,,
6,0.2839464908779,0.093446784961742,YCR032W,YCR010C,YOR323C,YDL066W,YMR267W,YKL029C,,,
9,0.280941292405462,0.0924577770260022,YKL106W,YCR032W,YCR010C,YDR148C,YOR323C,YMR267W,YLR348C,YJR095W,YKL120W
9,0.280365904160027,0.0266628058188832,YCR032W,YCR010C,YER170W,YPL262W,YDL066W,YER065C,YLR142W,YOL126C,YKL085W
