Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775722,0.0400565172928831,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.359606707775731,0.0400565172928841,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.359606707775732,0.0400565172928842,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.359606707775705,0.0400565172928813,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.35960670777573,0.0218674794178133,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
2,0.359606707775733,0.0400565172928948,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
3,0.359606707775729,0.0489198227177253,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_43469,,
3,0.359606707775786,0.0400565172928903,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,
4,0.359606707775621,0.0596943412100011,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,
4,0.35960670777573,0.0596943412100192,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245,PHATRDRAFT_10693,
4,0.359606707775731,0.0505998222724838,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
4,0.359606707775732,0.0505998222724862,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
4,0.359606707775621,0.0218674794178067,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_35580,
4,0.359606707775745,0.0129761952256453,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,
4,0.359606707775731,0.0129761952256473,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,
4,0.35960670777573,0.0220707141631877,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,
4,0.359606707775732,0.0220707141631759,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,
5,0.359606707775732,0.0596943412100196,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_20143,PHATRDRAFT_50372,PHATRDRAFT_20310
