Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,
2,0.201706064780778,0.102749069377214,YNR001C,YPR001W,,,,,,,,,
2,0.246587811672704,0.05020527845387,UNKNOWN,YBR291C,,,,,,,,,
2,0.265668582249929,0.0269387942401428,YFR055W,YLR303W,,,,,,,,,
2,0.265668582354013,0.0269387941807509,YFR055W,YNL277W,,,,,,,,,
2,0.280579130793028,0.00972206690213105,YLR043C,YDR353W,,,,,,,,,
3,0.201576213703743,0.102682923285361,YKL106W,YKL085W,YKL120W,,,,,,,,
4,0.246285425507092,0.050143712607678,YBR291C,YLR348C,YKL085W,YKL029C,,,,,,,
4,0.264049702239346,0.02688025965746,YBR291C,YPL262W,YLR348C,YOL126C,,,,,,,
4,0.246285425519235,0.0501437126658857,YDR035W,YLR348C,YKL085W,YKL029C,,,,,,,
4,0.264049702239346,0.0268802596879653,YDR035W,YPL262W,YLR348C,YOL126C,,,,,,,
4,0.235710176208465,0.0600353818588485,YKL106W,YPL262W,YOL126C,YKL120W,,,,,,,
11,0.249107477777762,0.0138505846856593,YML035C,YPL111W,YKL106W,YCR032W,YNL141W,YDL066W,YKL174C,YNL117W,YIR031C,YOL126C,YKL120W
