Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.208663405110137,0.0560624389575246,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,
2,0.20866340510986,0.0560624389574503,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,
3,0.208663405109971,0.0560624389574798,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,,
3,0.281880000520399,0.0500023629937528,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_43469,,,
4,0.176806056981308,0.0586992448429106,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,,
4,0.301452322883093,0.0406601812471803,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_51245,,
4,0.301452322883094,0.0406601812471981,PHATRDRAFT_45947,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_23913,,
4,0.301452322883094,0.0406601812471981,PHATRDRAFT_45947,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,
4,0.301452322883093,0.0406601812471803,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_51830,,
4,0.301452322883094,0.0406601812471981,PHATRDRAFT_45947,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,,
4,0.301452322883093,0.0406601812471803,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,PHATRDRAFT_51245,,
5,0.281880000519825,0.050002362993364,PHATRDRAFT_42015,PHATRDRAFT_28191,PHATRDRAFT_10454,PHATRDRAFT_43469,PHATRDRAFT_23365,
5,0.295321532857213,0.0449466857661198,PHATRDRAFT_40430,PHATRDRAFT_10454,PHATRDRAFT_18064,PHATRDRAFT_8945,PHATRDRAFT_41686,
5,0.305901819829945,0.0375491973952422,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_10693,
6,0.24938366385304,0.0526920574220145,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41969,PHATRDRAFT_10693
6,0.301452322883094,0.0406601812471564,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_20310,PHATRDRAFT_18064,PHATRDRAFT_20445,PHATRDRAFT_23365
6,0.301452322883094,0.0406601812471564,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_18064,PHATRDRAFT_20445,PHATRDRAFT_23365
