Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,
6,0.0218186950827329,0.00438631824661739,Rv3010c,Rv3356c,Rv2476c,Rv1121,Rv1447c,Rv2780,,,,,
6,0.0407803867983219,0.0150882359529099,Rv1448c,Rv3356c,Rv2332,Rv1240,Rv1121,Rv1447c,,,,,
6,0.019125826262095,0.0115976366938064,Rv1122,Rv1844c,Rv1448c,Rv3356c,Rv1236,Rv0084,,,,,
6,0.0201054886798294,0.0121916929753897,Rv1448c,Rv3010c,Rv3356c,Rv1121,Rv1447c,Rv0084,,,,,
6,0.0201054886798294,0.0121916929753897,Rv1122,Rv1844c,Rv1448c,Rv3010c,Rv3356c,Rv0084,,,,,
6,0.0407803867983219,0.0150882359529099,Rv1122,Rv1844c,Rv1448c,Rv3356c,Rv2332,Rv1240,,,,,
6,0.0219682089236706,0.00156803967580399,Rv1445c,Rv3010c,Rv3356c,Rv2332,Rv0211,Rv3601c,,,,,
6,0.0219682087848927,0.00156807216201815,Rv1445c,Rv3010c,Rv3356c,Rv0753c,Rv2332,Rv0211,,,,,
7,0.0200850909924525,0.00352824045370278,Rv1448c,Rv1445c,Rv1200,Rv3356c,Rv1236,Rv2332,Rv0211,,,,
7,0.0360263779726899,0.0195123080772908,Rv2495c,Rv2215,Rv3356c,Rv0162c,Rv0211,Rv0084,Rv2899c,,,,
7,0.0360263779458023,0.0195123090707493,Rv2495c,Rv2215,Rv3356c,Rv0211,Rv0084,Rv2899c,Rv3535c,,,,
7,0.033849950781369,0.0205262035885566,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv0162c,Rv0084,Rv2899c,,,,
7,0.033849950781369,0.0205262042513563,Rv2495c,Rv2215,Rv3356c,Rv0162c,Rv3601c,Rv0084,Rv2899c,,,,
7,0.0185429172740915,0.00302900243437531,Rv1448c,Rv3010c,Rv2443,Rv3356c,Rv1098c,Rv2920c,Rv1475c,,,,
7,0.0338499508741763,0.0205262026008172,Rv2495c,Rv2215,Rv3356c,Rv3601c,Rv0084,Rv2899c,Rv3535c,,,,
7,0.0338499508368801,0.0205262070539138,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv0084,Rv2899c,Rv3535c,,,,
7,0.0355176138677535,0.0215374476926737,Rv1448c,Rv1445c,Rv1200,Rv3356c,Rv0084,Rv2930,Rv1475c,,,,
7,0.0363842512387611,0.0220628535633249,Rv1448c,Rv1445c,Rv3356c,Rv0211,Rv1837c,Rv0084,Rv2930,,,,
7,0.0211774196257546,0.00223240070521885,Rv1448c,Rv1445c,Rv3010c,Rv1200,Rv3356c,Rv2332,Rv0211,,,,
7,0.0362366754012289,0.021973779999574,Rv1448c,Rv1445c,Rv1200,Rv3356c,Rv0211,Rv1837c,Rv0084,,,,
7,0.0219682087848927,0.00156807216201815,Rv1122,Rv1844c,Rv3010c,Rv3356c,Rv0753c,Rv2332,Rv0211,,,,
8,0.0338499508368801,0.0205262070539138,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0753c,Rv0084,Rv2899c,Rv3535c,,,
8,0.0338499508741763,0.0205262026008172,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv3601c,Rv0084,Rv2899c,Rv3535c,,,
8,0.033849950781369,0.0205262035885566,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0753c,Rv0162c,Rv0084,Rv2899c,,,
8,0.0185429172723567,0.00302900052272313,Rv1448c,Rv3010c,Rv2443,Rv3356c,Rv2332,Rv1240,Rv2920c,Rv1475c,,,
8,0.033849950781369,0.0205262042513563,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0162c,Rv3601c,Rv0084,Rv2899c,,,
8,0.0183113237211484,0.00263432986481905,Rv1448c,Rv3010c,Rv2443,Rv3356c,Rv1240,Rv1098c,Rv0211,Rv2920c,,,
8,0.0338499508741763,0.0205262026008172,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv3601c,Rv0084,Rv2899c,Rv3535c,,,
8,0.0338499510311686,0.0205262020996734,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv3601c,Rv0084,Rv2899c,Rv3535c,,,
8,0.0360263779458023,0.0195123090707493,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0211,Rv0084,Rv2899c,Rv3535c,,,
8,0.0360263779458023,0.0195123090707493,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv0211,Rv0084,Rv2899c,Rv3535c,,,
8,0.033849950781369,0.0205262042513563,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv0162c,Rv3601c,Rv0084,Rv2899c,,,
8,0.0360263779726899,0.0195123080772908,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0162c,Rv0211,Rv0084,Rv2899c,,,
8,0.033849950781369,0.0205262035885566,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0753c,Rv0162c,Rv0084,Rv2899c,,,
8,0.0360263779726899,0.0195123080772908,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv0162c,Rv0211,Rv0084,Rv2899c,,,
8,0.033849950781369,0.0205262070074912,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0753c,Rv0084,Rv2899c,Rv3535c,,,
8,0.033849950781369,0.0205262035885566,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv0753c,Rv0162c,Rv0084,Rv2899c,,,
8,0.0360263779171794,0.0195122981125901,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0211,Rv0084,Rv2899c,Rv3535c,,,
8,0.0338499514475022,0.0205262124228917,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0162c,Rv3601c,Rv0084,Rv2899c,,,
8,0.0338499508368801,0.0205262070539138,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv0753c,Rv0084,Rv2899c,Rv3535c,,,
8,0.0360263778928915,0.0195122977133428,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0162c,Rv0211,Rv0084,Rv2899c,,,
8,0.0200850909924525,0.00352824045370278,Rv1448c,Rv1200,Rv3356c,Rv1236,Rv2332,Rv1121,Rv1447c,Rv0211,,,
8,0.0373375235206575,0.0214403704859561,Rv1122,Rv1844c,Rv1448c,Rv3356c,Rv1240,Rv1837c,Rv0084,Rv2930,,,
8,0.0200850909924525,0.00352824045370278,Rv1122,Rv1844c,Rv1448c,Rv1200,Rv3356c,Rv1236,Rv2332,Rv0211,,,
8,0.0371851638862362,0.0213528426629363,Rv1448c,Rv1200,Rv3356c,Rv1240,Rv1121,Rv1447c,Rv1837c,Rv0084,,,
8,0.0355176138677535,0.0215374476926737,Rv1122,Rv1844c,Rv1448c,Rv1200,Rv3356c,Rv0084,Rv2930,Rv1475c,,,
8,0.0355176138677535,0.0215374476926737,Rv1448c,Rv1200,Rv3356c,Rv1121,Rv1447c,Rv0084,Rv2930,Rv1475c,,,
9,0.0183330751728108,0.00455756866163823,Rv3356c,Rv1236,Rv2332,Rv1240,Rv2920c,Rv3339c,Rv0066c,Rv0084,Rv2899c,,
9,0.019336593499045,0.00660669155481708,Rv2495c,Rv2215,Rv3356c,Rv1236,Rv1240,Rv0084,Rv2899c,Rv2930,Rv3535c,,
10,0.0185429172740915,0.00302900243437531,Rv1448c,Rv3010c,Rv2443,Rv3356c,Rv1098c,Rv2920c,Rv1915,Rv0467,Rv3339c,Rv0066c,
10,0.0185429171318444,0.00302900531202811,Rv1448c,Rv3010c,Rv2443,Rv3356c,Rv1098c,Rv0118c,Rv1837c,Rv2920c,Rv3339c,Rv0066c,
11,0.0355176138677535,0.0215374476926737,Rv1448c,Rv1200,Rv3356c,Rv1121,Rv1447c,Rv1915,Rv0467,Rv3339c,Rv0066c,Rv0084,Rv2930
11,0.0356457077910668,0.0216151093714829,Rv1448c,Rv1200,Rv3356c,Rv1121,Rv1447c,Rv1837c,Rv3339c,Rv0066c,Rv0084,Rv2899c,Rv2930
11,0.0185429172723567,0.00302900052272313,Rv1448c,Rv3010c,Rv2443,Rv3356c,Rv2332,Rv1240,Rv2920c,Rv1915,Rv0467,Rv3339c,Rv0066c
