Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775732,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_23913,,,
2,0.359606707775744,0.0493272007107601,PHATRDRAFT_36821,PHATRDRAFT_20310,,,
2,0.359606707775729,0.049327200710758,PHATRDRAFT_36821,PHATRDRAFT_48078,,,
2,0.359606707775731,0.0493272007107992,PHATRDRAFT_36821,PHATRDRAFT_859,,,
2,0.359606707775751,0.031138162835689,PHATRDRAFT_30145,PHATRDRAFT_36821,,,
2,0.359606707775878,0.0311381628357003,PHATRDRAFT_26290,PHATRDRAFT_36821,,,
2,0.35960670777562,0.0241542462757119,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775731,0.0241542462761405,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775524,0.0241542462761266,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.35960670777562,0.0150597273386022,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
3,0.359606707775761,0.0241542462761425,PHATRDRAFT_55192,PHATRDRAFT_10454,PHATRDRAFT_35240,,
3,0.359606707775731,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_41886,PHATRDRAFT_39681,,
4,0.359606707775843,0.0596943412100384,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,PHATRDRAFT_10693,
4,0.359606707775732,0.0505998222724841,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693,
4,0.359606707775781,0.022070714163179,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,
5,0.359606707775425,0.0220707141631571,PHATRDRAFT_55192,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_35240
