Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.359606707775842,0.0493272007107735,PHATRDRAFT_36821,PHATRDRAFT_859,,
2,0.359606707775727,0.0493272007107577,PHATRDRAFT_36821,PHATRDRAFT_23913,,
2,0.359606707775704,0.0322056617015182,PHATRDRAFT_10454,PHATRDRAFT_42245,,
2,0.35960670777576,0.0322056617015233,PHATRDRAFT_10454,PHATRDRAFT_859,,
2,0.35960670777573,0.0322056617015205,PHATRDRAFT_10454,PHATRDRAFT_20310,,
2,0.359606707775731,0.0322056617014152,PHATRDRAFT_10454,PHATRDRAFT_23913,,
2,0.359606707775733,0.0311381628356877,PHATRDRAFT_26290,PHATRDRAFT_36821,,
2,0.35960670777551,0.0311381628356685,PHATRDRAFT_30145,PHATRDRAFT_36821,,
2,0.359606707775705,0.020079636451472,PHATRDRAFT_30145,PHATRDRAFT_10454,,
2,0.359606707775874,0.0200796364514818,PHATRDRAFT_26290,PHATRDRAFT_10454,,
2,0.359606707775731,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_42245,,
2,0.359606707775731,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_48078,,
3,0.359606707775732,0.0493272007107585,PHATRDRAFT_36821,PHATRDRAFT_41886,PHATRDRAFT_39681,
3,0.359606707775732,0.0244599113588253,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_43469,
3,0.359606707775736,0.0322056617014963,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,
4,0.359606707775727,0.0596943412100187,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245
4,0.359606707775727,0.0596943412100187,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245,PHATRDRAFT_10693
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693
4,0.359606707775732,0.0220707141632169,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913
