Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
3,0.834072925062956,0.447646938881289,b0767,b0008,b2464,,,,
3,0.834072925062956,0.447646938881289,b2029,b0008,b2464,,,,
3,0.834072925062956,0.447646938881289,b1852,b0008,b2464,,,,
5,0.585466528829193,4.1896258793675,b1479,b2463,b0767,b1676,b1854,,
5,0.585466528829193,4.1896258793675,b2029,b1479,b2463,b1676,b1854,,
5,0.585466528829193,4.1896258793675,b1852,b1479,b2463,b1676,b1854,,
5,0.571705744985088,0.0516679067030265,b2029,b3236,b1676,b1854,b0721,,
5,0.571705744985088,0.0516679067030265,b1852,b3236,b1676,b1854,b0721,,
5,0.571705744985088,0.0516679067030265,b3236,b0767,b1676,b1854,b0721,,
6,0.483761583811823,0.043719953136992,b0727,b4015,b3236,b0767,b1676,b1854,
6,0.483761583811823,0.043719953136992,b1852,b4015,b3236,b1676,b1854,b0729,
6,0.483761583811823,0.043719953136992,b0727,b1852,b4015,b3236,b1676,b1854,
6,0.483761583811823,0.043719953136992,b4015,b3236,b0767,b1676,b1854,b0729,
6,0.483761583811823,0.043719953136992,b2029,b4015,b3236,b1676,b1854,b0729,
6,0.483761583811823,0.043719953136992,b0727,b2029,b4015,b3236,b1676,b1854,
6,0.692748507467446,2.6850214545479,b1479,b2463,b1603,b3962,b1676,b1854,
7,0.571705744985088,0.0516679067030285,b1611,b4122,b1612,b3236,b0767,b1676,b1854
7,0.571705744985088,0.0516679067030285,b1611,b4122,b1612,b1852,b3236,b1676,b1854
7,0.571705744985088,0.0516679067030285,b1611,b4122,b1612,b2029,b3236,b1676,b1854
7,0.483761583811823,0.043719953136992,b4014,b2976,b3236,b0767,b1676,b1854,b0729
7,0.483761583811823,0.043719953136992,b1852,b4014,b2976,b3236,b1676,b1854,b0729
7,0.483761583811823,0.043719953136992,b0727,b1852,b4014,b2976,b3236,b1676,b1854
7,0.483761583811823,0.043719953136992,b2029,b4014,b2976,b3236,b1676,b1854,b0729
7,0.483761583811823,0.043719953136992,b0727,b2029,b4014,b2976,b3236,b1676,b1854
7,0.483761583811823,0.043719953136992,b0727,b4014,b2976,b3236,b0767,b1676,b1854
