Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.34980284684642,0.0479824065082485,PHATRDRAFT_36821,PHATRDRAFT_48078,,,,,
2,0.349802846846419,0.0479824065082911,PHATRDRAFT_36821,PHATRDRAFT_23913,,,,,
2,0.349802846846429,0.0479824065082495,PHATRDRAFT_36821,PHATRDRAFT_20310,,,,,
2,0.349802846846407,0.0479824065082465,PHATRDRAFT_36821,PHATRDRAFT_859,,,,,
2,0.35473827837833,0.0238272411338556,PHATRDRAFT_10454,PHATRDRAFT_859,,,,,
2,0.354738278378275,0.0238272411338518,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,,
2,0.354738278378275,0.0238272411343208,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,,
2,0.356555780032387,0.0149319595878289,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,,
2,0.354738278378248,0.02382724113385,PHATRDRAFT_10454,PHATRDRAFT_42245,,,,,
3,0.349802846846445,0.0479824065082519,PHATRDRAFT_36821,PHATRDRAFT_25932,PHATRDRAFT_11014,,,,
3,0.354738278378556,0.0238272411338707,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,,,
4,0.355153025441242,0.0217973712369939,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,,,
4,0.355153025441242,0.0217973712369939,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,PHATRDRAFT_10693,,,
4,0.356974790405882,0.0128812240452062,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,,,
5,0.353202931912981,0.0313415886717436,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23723,PHATRDRAFT_10693,,
5,0.347809954315972,0.0577360923482198,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_18064,PHATRDRAFT_10693,,
7,0.357943397974968,0.00814063026702343,PHATRDRAFT_40430,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_8945,PHATRDRAFT_41686,PHATRDRAFT_10693
