Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.359606707775731,0.096616985104562,PHATRDRAFT_10454,PHATRDRAFT_48078,,,,,
2,0.359606707775704,0.0966169851045548,PHATRDRAFT_10454,PHATRDRAFT_859,,,,,
2,0.359606707775953,0.0966169851046216,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,,
2,0.359606707775871,0.0966169851050422,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,,
2,0.359606707776064,0.0966169851046514,PHATRDRAFT_10454,PHATRDRAFT_42245,,,,,
2,0.359606707775674,0.0602389093544226,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,,
2,0.359606707775733,0.0602389093544209,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,,
3,0.359606707775718,0.0966169851045586,PHATRDRAFT_55192,PHATRDRAFT_10454,PHATRDRAFT_35240,,,,
3,0.359606707775731,0.096616985104562,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,,,
3,0.359606707775729,0.0410479627173274,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_18064,,,,
3,0.359606707775736,0.0489198227181476,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_43469,,,,
4,0.359606707775843,0.105961834692835,PHATRDRAFT_16571,PHATRDRAFT_28882,Phatr3_EG02613,PHATRDRAFT_859,,,
4,0.359606707775729,0.105961834691742,PHATRDRAFT_16571,PHATRDRAFT_28882,Phatr3_EG02613,PHATRDRAFT_48078,,,
4,0.359606707775786,0.0968673157541475,PHATRDRAFT_16571,PHATRDRAFT_26290,PHATRDRAFT_28882,Phatr3_EG02613,,,
4,0.359606707775731,0.0596943412100194,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,,,
4,0.359606707775731,0.059694341210082,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_859,,,
4,0.359606707775731,0.0596943412100194,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,PHATRDRAFT_10693,,,
4,0.359606707775773,0.0220707141636115,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,,,
4,0.359606707775844,0.0220707141631828,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,,,
4,0.359606707775732,0.0220707141631759,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,,,
4,0.359606707775844,0.0220707141631828,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,PHATRDRAFT_10693,,,
4,0.359606707775732,0.0220707141631759,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693,,,
5,0.359606707775732,0.0596943412100196,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_10693,,
5,0.359606707775728,0.0596943412100189,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_18064,,
6,0.359606707775733,0.0781773234980528,PHATRDRAFT_16571,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_28882,Phatr3_EG02613,PHATRDRAFT_41969,
6,0.359606707775729,0.0489198227176707,PHATRDRAFT_42015,PHATRDRAFT_10454,PHATRDRAFT_43469,PHATRDRAFT_8945,PHATRDRAFT_41686,PHATRDRAFT_23365,
7,0.359606707775734,0.0781773234981972,PHATRDRAFT_42015,PHATRDRAFT_16571,PHATRDRAFT_54478,PHATRDRAFT_28191,PHATRDRAFT_28882,Phatr3_EG02613,PHATRDRAFT_23365
