Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.207989966617205,0.0554888112338302,CLJU_RS03525,CLJU_RS18510,,,,,
2,0.207989966617205,0.0554888112338302,CLJU_RS03525,CLJU_RS18495,,,,,
3,0.207989966617205,0.0554888112338302,CLJU_RS19875,CLJU_RS16355,CLJU_RS18510,,,,
3,0.207989966617205,0.0554888112338302,CLJU_RS19875,CLJU_RS16355,CLJU_RS18495,,,,
6,0.207253562206712,0.0425040786726076,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS08715,CLJU_RS18530,
6,0.207253562206712,0.0425040786726076,CLJU_RS11880,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS08715,CLJU_RS18530,
6,0.148318338933185,0.0304174957449141,CLJU_RS11880,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS01595,CLJU_RS18530,
6,0.207253562206712,0.0425040786726076,CLJU_RS11880,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS18495,CLJU_RS18530,
6,0.148318338933185,0.0304174957449141,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS01595,CLJU_RS18530,
6,0.148318338933185,0.0304174957449141,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS01595,CLJU_RS18530,
6,0.207253562206712,0.0425040786726076,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS18495,CLJU_RS18530,
6,0.148318338933185,0.0304174957449141,CLJU_RS11880,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS01595,CLJU_RS18530,
7,0.211668469906542,0.0434094989794602,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS11985,CLJU_RS10705,CLJU_RS18530
7,0.211668469906542,0.0434094989794602,CLJU_RS11880,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS11985,CLJU_RS10705,CLJU_RS18530
