Deletion size,Max growth rate,Min production rate,Deleted genes,,,
1,0.348719504747451,0.0532845381231856,Phatr3_EG02584,,,
2,0.353897749137584,0.0279409893868,PHATRDRAFT_draft521,PHATRDRAFT_48078,,
2,0.353897749137531,0.0279409893802167,PHATRDRAFT_draft521,PHATRDRAFT_23913,,
2,0.353897749137529,0.0279409893808353,PHATRDRAFT_draft521,PHATRDRAFT_42245,,
2,0.353897749137529,0.0279409893808309,PHATRDRAFT_draft521,PHATRDRAFT_20310,,
2,0.353897749137528,0.0279409893808264,PHATRDRAFT_draft521,PHATRDRAFT_41969,,
2,0.353897749137528,0.0279409893808264,PHATRDRAFT_draft521,PHATRDRAFT_17720,,
2,0.353897749137528,0.0279409893808264,PHATRDRAFT_draft521,PHATRDRAFT_23723,,
2,0.353897749137528,0.0279409893808264,PHATRDRAFT_draft521,PHATRDRAFT_22803,,
2,0.353897749137528,0.0279409893789157,PHATRDRAFT_draft521,PHATRDRAFT_35580,,
2,0.353897749137528,0.0279409893808264,PHATRDRAFT_draft521,PHATRDRAFT_19979,,
3,0.353897749137527,0.0279409893808193,PHATRDRAFT_54015,PHATRDRAFT_11319,PHATRDRAFT_28181,
3,0.353897749137526,0.0279409893807964,PHATRDRAFT_54015,PHATRDRAFT_42245,PHATRDRAFT_28181,
3,0.353897749137528,0.0279409893807978,PHATRDRAFT_54015,PHATRDRAFT_23723,PHATRDRAFT_21970,
3,0.353897749137527,0.0279409893808193,PHATRDRAFT_54015,PHATRDRAFT_41969,PHATRDRAFT_28181,
3,0.353897749137534,0.0279409893808066,PHATRDRAFT_54015,PHATRDRAFT_48078,PHATRDRAFT_28181,
3,0.353897749137528,0.0279409893807978,PHATRDRAFT_54015,PHATRDRAFT_22803,PHATRDRAFT_21970,
3,0.353897749137527,0.0279409893808193,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_28181,
3,0.353897749137529,0.0279409893807942,PHATRDRAFT_54015,PHATRDRAFT_35580,PHATRDRAFT_28181,
4,0.353897749137531,0.0279409893808002,PHATRDRAFT_55192,PHATRDRAFT_54015,PHATRDRAFT_35240,PHATRDRAFT_28181
4,0.353897749137417,0.0279409893801948,PHATRDRAFT_54015,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_28181
