Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
5,0.614378612607974,5.36819963954848,b1479,b2463,b0767,b1676,b1854,,
5,0.614378612607974,5.36819963954848,b2029,b1479,b2463,b1676,b1854,,
5,0.614378612607974,5.36819963954848,b1852,b1479,b2463,b1676,b1854,,
5,0.572084116577018,0.0689361360475331,b1852,b3236,b1676,b1854,b0721,,
5,0.572084116577018,0.0689361360475331,b2029,b3236,b1676,b1854,b0721,,
5,0.572084116577018,0.0689361360475331,b3236,b0767,b1676,b1854,b0721,,
6,0.484120147866451,0.0583364778179067,b1852,b4015,b3236,b1676,b1854,b0729,
6,0.484120147866451,0.0583364778179067,b4015,b3236,b0767,b1676,b1854,b0729,
6,0.484120147866451,0.0583364778179067,b0727,b4015,b3236,b0767,b1676,b1854,
6,0.484120147866451,0.0583364778179067,b0727,b2029,b4015,b3236,b1676,b1854,
6,0.484120147866451,0.0583364778179067,b0727,b1852,b4015,b3236,b1676,b1854,
6,0.484120147866451,0.0583364778179067,b2029,b4015,b3236,b1676,b1854,b0729,
6,0.720594063961208,3.25497999963044,b1479,b2463,b1603,b3962,b1676,b1854,
7,0.572084116577018,0.0689361360475367,b1611,b4122,b1612,b1852,b3236,b1676,b1854
7,0.572084116577018,0.0689361360475367,b1611,b4122,b1612,b2029,b3236,b1676,b1854
7,0.572084116577018,0.0689361360475367,b1611,b4122,b1612,b3236,b0767,b1676,b1854
7,0.484120147866451,0.0583364778179067,b0727,b4014,b2976,b3236,b0767,b1676,b1854
7,0.484120147866451,0.0583364778179067,b0727,b2029,b4014,b2976,b3236,b1676,b1854
7,0.484120147866451,0.0583364778179067,b4014,b2976,b3236,b0767,b1676,b1854,b0729
7,0.484120147866451,0.0583364778179067,b0727,b1852,b4014,b2976,b3236,b1676,b1854
7,0.484120147866451,0.0583364778179067,b1852,b4014,b2976,b3236,b1676,b1854,b0729
7,0.484120147866451,0.0583364778179067,b2029,b4014,b2976,b3236,b1676,b1854,b0729
